Date,Link,Message
2019-11-15 02:57:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6600832529241116672,Awesome job man
2019-11-14 15:25:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7730996711030593990,Erica Pearson
2019-11-13 23:15:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6600417086621700096,Congrats
2019-11-11 22:46:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6599775278736687104,awesome
2019-11-11 19:57:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6598774593295523840,congrats!
2019-11-07 01:57:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6597972230573965312,Congrats man
2019-11-06 19:45:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6597553289183670273,Congrats man
2019-10-23 12:15:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6592264481965948928,Dopest of thoughts
2019-10-21 21:54:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6591866919731761152,Congrats!
2019-10-19 18:08:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6591059712761049088,Go hawks
2019-10-17 03:19:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6590364162235396096,Congrats Nico
2019-10-13 23:10:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6588985277027532800,Congrats
2019-10-12 03:08:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6588461292099514368,Congrats
2019-08-13 04:15:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6566727845433884672,Congrats Adam
2019-04-22 05:05:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6525764315608338432,congrats!
2019-04-03 18:33:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6514912345456726016,Congrats!
2019-01-04 00:06:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6486737154973138944,Congrats Jason
2018-09-24 14:35:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6449968511614746624,Congrats Christopher
2018-09-05 00:52:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8997114136880632742,Congrats James Hyde!
2018-06-18 00:17:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6413385131100250112,Looks like the intro video for an inspiring YouTube podcast
2018-03-14 03:24:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6379427969810657280,"yeah, do you think world peace and expansion of the arts and humanities will take precedent? I imagine a world, not like WALL-E, but an optimistic vision of human expression."
2018-02-12 17:40:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6368835411153870848,see if i can get it into a vehicle with an average 10% yearly return and live on 1m a year perpetual income
2017-11-28 22:09:27,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A66325-6340105251248570370,have you checked out www.dreamitreel.com?
2017-06-02 16:44:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6276035893723693056,Congrats Alice!
2017-05-27 21:21:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6274012339578630144,Great copy
2017-04-23 21:32:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6261964625898803200,what does Jews have to do with anything
2017-04-23 19:02:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6261964625898803200,the whole world is. simply because we haven't proposed reasonable solutions. everything is polarized and none accepts that happiness cures all so lets find ways to help everyone achieve optimum happiness without causing others pain.
2017-03-29 07:22:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7539205996812670959,"This was well written. It touched upon a topic that is generally tough in nature, yet you were able to convey your messages. Kudos, and I hope others build on top of this."
2017-02-27 19:43:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6241738332372631552,"writing communication
voice communication (phone calls)
in-person communication (body language)"
2016-11-01 20:52:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7957161668993638708,glad to be there! thanks for being such a gracious host!
2016-10-20 02:22:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8185277556685182099,Thanks for putting it on Kevin!
2016-10-12 00:36:59,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A66325-6171458217629986820,"www.dreamitreel.com provides easy, fast and affordable video editing for individuals and organizations."
